"biosum_plot_id","statecd","invyr","unitcd","countycd","plot","measyear","measmon","measday","elev","fvs_variant","half_state","subplot_count_plot","gis_yard_dist","gis_protected_area_yn","gis_roadless_yn","all_cond_not_accessible_yn","plot_accessible_yn","num_cond","one_cond_yn","lat","lon","macro_breakpoint_dia","merch_haul_cost_id","merch_haul_cost_psite","merch_haul_cpa_pt","chip_haul_cost_id","chip_haul_cost_psite","chip_haul_cpa_pt","biosum_status_cd","gis_status_id","idb_plot_id","cn"
"120090605090390096324000",6,2009,5,39,96324,2009,10,28,900,"CA","CA        ",NA,658,"N","N","N","Y","2","N",37.158884,-119.800535,24,4116,79,10.3021541666667,10556,84,12.8981302083333,"1",1,NA,"29879300010497                    "
"120090605090410052718000",6,2009,4,41,52718,2009,4,22,500,"NC","CA        ",NA,192,"N","N","N","Y","3","N",37.951216,-122.574638,24,1712,26,11.727728125,10295,83,12.9160552083333,"1",1,NA,"29879036010497                    "
"120090605090410077864000",6,2009,4,41,77864,2009,4,21,500,"NC","CA        ",NA,1860,"N","N","N","Y","1","Y",37.95594,-122.726249,24,2066,28,12.133996875,10293,83,14.9673270833333,"1",1,NA,"29879047010497                    "
"120090605090430053764000",6,2009,5,43,53764,2009,5,20,3300,"WS","CA        ",NA,624,"N","N","N","Y","1","Y",37.495014,-119.800819,24,4056,79,10.93724375,7251,16,10.238834375,"1",1,NA,"29879960010497                    "
"120090605090430054401000",6,2009,5,43,54401,2009,5,20,1100,"WS","CA        ",NA,1267,"N","N","N","Y","1","Y",37.613618,-120.098813,24,2934,52,7.13925729166667,7175,16,6.15445729166667,"1",1,NA,"29880052010497                    "
"120090605090430054487000",6,2009,5,43,54487,2009,9,17,7300,"WS","CAMIX     ",NA,37674,"N","N","N","Y","1","Y",37.667895,-119.494206,24,2610,52,11.7403166666667,6765,16,10.7555166666667,"1",1,NA,"29878944010497                    "
"120090605090430055264000",6,2009,5,43,55264,2009,6,8,3900,"WS","CAMIX     ",NA,230,"N","N","N","Y","1","Y",37.723119,-119.665384,24,2625,52,10.722875,6780,16,9.738075,"1",1,NA,"29880066010497                    "
"120090605090430058515000",6,2009,5,43,58515,2009,6,10,4700,"WS","CAMIX     ",NA,3143,"N","N","N","Y","2","N",37.517898,-119.663557,24,4048,79,12.8573885416667,7240,16,12.6185302083333,"1",1,NA,"29879972010497                    "
"120090605090430058783000",6,2009,5,43,58783,2009,8,3,3100,"WS","CA        ",NA,1328,"N","N","N","Y","1","Y",37.673723,-119.973024,24,2911,52,8.35579791666667,7151,16,7.37100208333333,"1",1,NA,"29880065010497                    "
"120090605090430058929000",6,2009,5,43,58929,2009,5,20,2700,"WS","CA        ",NA,1878,"N","N","N","Y","2","N",37.661022,-119.808304,24,2916,52,11.6318333333333,7156,16,10.6470333333333,"1",1,NA,"29880061010497                    "
"120090605090430068446000",6,2009,5,43,68446,2009,6,17,3100,"WS","CA        ",NA,7740,"N","N","Y","N","1","Y",37.618942,-119.783927,24,2930,52,12.6248104166667,7170,16,11.6400104166667,"1",1,NA,"29880054010497                    "
"120090605090430079590000",6,2009,5,43,79590,2009,7,10,9300,"WS","CA        ",NA,8940,"N","N","N","Y","1","Y",37.845891,-119.53244,24,3464,52,14.1451822916667,6713,16,13.1603822916667,"1",1,NA,"29879035010497                    "
"120090605090430083373000",6,2009,5,43,83373,2009,6,4,1100,"CA","CA        ",NA,2377,"N","N","N","Y","2","N",37.661396,-120.279519,24,2912,52,5.81357239583333,7152,16,4.8287625,"1",1,NA,"29880060010497                    "
"120090605090450050725000",6,2009,1,45,50725,2009,10,19,900,"NC","CA        ",NA,619,"N","N","N","Y","1","Y",39.138199,-123.657967,24,615,24,8.445065625,10040,83,28.78555625,"1",1,NA,"29880304010497                    "
"120090605090450056502000",6,2009,1,45,56502,2009,7,1,300,"NC","CA        ",NA,814,"N","N","N","Y","1","Y",39.455859,-123.692046,24,225,10,6.83577395833333,8415,45,26.5139125,"1",1,NA,"29880481010497                    "
"120090605090450058970000",6,2009,1,45,58970,2009,10,30,1900,"NC","CA        ",NA,218,"N","N","N","Y","2","N",39.167612,-123.327073,24,610,24,1.701983203125,10035,83,23.6980229166667,"1",1,NA,"29880309010497                    "
"120090605090450061223000",6,2009,1,45,61223,2009,11,4,3300,"NC","CA        ",NA,392,"N","N","N","Y","2","N",39.714499,-122.94158,24,179,10,14.641671875,9328,53,23.5237208333333,"1",1,NA,"29880650010497                    "
"120090605090450061300000",6,2009,1,45,61300,2009,6,9,500,"NC","CA        ",NA,843,"N","N","N","Y","2","N",39.360288,-123.558501,24,249,10,2.99605625,9960,83,27.0792125,"1",1,NA,"29880400010497                    "
"120090605090450063101000",6,2009,1,45,63101,2009,10,20,500,"NC","CA        ",NA,2248,"N","N","N","Y","1","Y",39.604512,-123.745635,24,196,10,9.36055104166667,8394,45,22.9006375,"1",1,NA,"29880632010497                    "
"120090605090450065989000",6,2009,1,45,65989,2009,11,9,1500,"NC","CA        ",NA,1025,"N","N","N","Y","2","N",39.5477,-123.2774,24,209,10,5.21787604166667,8405,45,27.3013645833333,"1",1,NA,"29880557010497                    "
"120090605090450072157000",6,2009,1,45,72157,2009,10,22,2500,"NC","CA        ",NA,559,"N","N","N","Y","1","Y",39.879023,-123.296616,24,127,10,9.50086354166667,8360,45,22.50696875,"1",1,NA,"29880951010497                    "
"120090605090450074457000",6,2009,1,45,74457,2009,11,12,4900,"NC","CAMIX     ",NA,417,"N","N","N","Y","1","Y",39.526249,-123.082234,24,213,10,6.69942135416667,8558,82,23.5870270833333,"1",1,NA,"29880553010497                    "
"120090605090450074794000",6,2009,1,45,74794,2009,11,2,300,"NC","CA        ",NA,401,"N","N","N","Y","1","Y",39.302811,-123.677779,24,259,10,5.65478541666667,8427,45,29.0123958333333,"1",1,NA,"29880395010497                    "
"120090605090450076578000",6,2009,1,45,76578,2009,11,10,1300,"NC","CA        ",NA,144,"N","N","N","Y","1","Y",39.845715,-123.819457,24,135,10,10.780775,8363,45,19.1901645833333,"1",1,NA,"29880859010497                    "
"120090605090450077371000",6,2009,1,45,77371,2009,10,15,5500,"CA","CA        ",NA,1176,"N","N","N","Y","2","N",39.577455,-122.951768,24,1591,24,11.052740625,9348,53,19.98085,"1",1,NA,"29880563010497                    "
"120090605090450078754000",6,2009,1,45,78754,2009,6,10,1300,"NC","CA        ",NA,1179,"N","N","N","Y","2","N",39.793383,-123.772514,24,147,10,10.5719958333333,8368,45,19.6025333333333,"1",1,NA,"29880874010497                    "
"120090605090450079725000",6,2009,1,45,79725,2009,5,7,3900,"NC","CA        ",NA,660,"N","N","N","Y","2","N",39.880932,-122.996195,24,130,10,13.0558072916667,9288,53,18.6690770833333,"1",1,NA,"29880957010497                    "
"120090605090450081463000",6,2009,1,45,81463,2009,11,13,1700,"NC","CA        ",NA,1202,"N","N","N","Y","1","Y",38.867264,-123.006632,24,1532,26,1.8323859375,10126,83,20.6803958333333,"1",1,NA,"29880793010497                    "
"120090605090450083970000",6,2009,1,45,83970,2009,11,17,1700,"NC","CA        ",NA,2556,"N","N","N","Y","1","Y",39.053439,-123.193792,24,1477,24,2.18696901041667,10063,83,21.9706416666667,"1",1,NA,"29880230010497                    "
"120090605090450085274000",6,2009,1,45,85274,2009,11,4,900,"NC","CA        ",NA,1937,"N","N","N","Y","1","Y",38.876095,-123.4875,24,1524,26,7.47239114583333,10116,83,26.457,"1",1,NA,"29880791010497                    "
"120090605090450086109000",6,2009,1,45,86109,2009,11,19,1700,"NC","CA        ",NA,2361,"N","N","N","Y","2","N",38.830927,-123.293297,24,1540,26,5.68470416666667,10137,83,24.6692979166667,"1",1,NA,"29880792010497                    "
"120090605090450087054000",6,2009,1,45,87054,2009,11,18,2300,"NC","CA        ",NA,2004,"N","N","N","Y","1","Y",39.83197,-123.131633,24,142,10,9.38111458333333,9301,53,21.5601125,"1",1,NA,"29880943010497                    "
"120090605090450090095000",6,2009,1,45,90095,2009,6,30,1100,"NC","CA        ",NA,100,"N","N","N","Y","2","N",39.924944,-123.768456,24,109,10,10.20539375,8347,45,17.0321145833333,"1",1,NA,"29881024010497                    "
"120090605090450090301000",6,2009,1,45,90301,2009,12,3,1300,"NC","CA        ",NA,695,"N","N","N","Y","4","N",39.475816,-123.379876,24,224,10,1.41084361979167,9939,83,25.5265583333333,"1",1,NA,"29880552010497                    "
"120090605090450090385000",6,2009,1,45,90385,2009,10,21,300,"NC","CA        ",NA,995,"N","N","N","Y","1","Y",39.192574,-123.565823,24,599,24,6.98400833333333,10023,83,28.6280895833333,"1",1,NA,"29880389010497                    "
"120090605090450092921000",6,2009,1,45,92921,2009,10,22,1300,"NC","CA        ",NA,1046,"N","N","N","Y","2","N",39.508299,-123.572176,24,217,10,4.49977604166667,8410,45,26.7207729166667,"1",1,NA,"29880551010497                    "
"120090605090450097355000",6,2009,1,45,97355,2009,6,16,1500,"NC","CA        ",NA,376,"N","N","N","Y","1","Y",39.374353,-123.238151,24,246,10,2.09158190104167,9959,83,23.3002416666667,"1",1,NA,"29880471010497                    "
"120090605090450098358000",6,2009,1,45,98358,2009,10,26,1700,"NC","CA        ",NA,3968,"N","N","N","Y","1","Y",39.347006,-123.08857,24,977,24,3.63122135416667,9970,83,21.6895770833333,"1",1,NA,"29880401010497                    "
"120090605090470060670000",6,2009,5,47,60670,2009,6,4,100,"CA","CA        ",NA,797,"N","N","N","Y","4","N",37.484646,-120.577722,24,4059,79,5.2707625,6454,16,9.120078125,"1",1,NA,"29879892010497                    "
"120090605090490057617000",6,2009,2,49,57617,2009,7,16,5500,"SO","CA        ",NA,2144,"N","N","N","Y","1","Y",41.563818,-120.191097,24,402,15,18.5676,5510,15,18.5676,"1",1,NA,"29880323010497                    "
"120090605090490057686000",6,2009,2,49,57686,2009,10,29,5100,"SO","CA        ",NA,5472,"N","N","Y","N","1","Y",41.712164,-120.713457,24,354,15,18.09623125,5462,15,18.09623125,"1",1,NA,"29880409010497                    "
"120090605090490058554000",6,2009,2,49,58554,2009,8,11,6700,"SO","CA        ",NA,1720,"N","N","N","Y","2","N",41.974102,-120.21089,24,859,15,22.1974125,5403,15,22.1974125,"1",1,NA,"29880577010497                    "
"120090605090490058625000",6,2009,2,49,58625,2009,7,13,4300,"SO","CA        ",NA,695,"N","N","N","Y","2","N",41.477273,-121.306058,24,919,15,13.4118802083333,5539,15,13.4118802083333,"1",1,NA,"29881282010497                    "
"120090605090490062328000",6,2009,2,49,62328,2009,10,12,6300,"SO","CA        ",NA,2612,"N","N","Y","N","1","Y",41.854952,-120.237482,24,883,15,21.4502541666667,5427,15,21.4502541666667,"1",1,NA,"13247046020004                    "
"120090605090490063382000",6,2009,2,49,63382,2009,9,3,4500,"SO","CA        ",NA,2071,"N","N","Y","N","1","Y",41.674614,-121.162979,24,358,15,15.7220364583333,5466,15,15.7220364583333,"1",1,NA,"29880402010497                    "
"120090605090490063571000",6,2009,2,49,63571,2009,7,15,5100,"SO","CA        ",NA,6041,"N","N","Y","N","1","Y",41.671968,-120.529031,24,364,15,18.7422708333333,5472,15,18.7422708333333,"1",1,NA,"29880404010497                    "
"120090605090490064055000",6,2009,2,49,64055,2009,8,31,4700,"SO","CA        ",NA,2374,"N","N","Y","N","1","Y",41.371019,-120.99057,24,965,15,10.9833770833333,5585,15,10.9833770833333,"1",1,NA,"29881130010497                    "
"120090605090490066979000",6,2009,2,49,66979,2009,9,2,5300,"SO","CA        ",NA,1664,"N","N","N","Y","1","Y",41.867196,-120.557378,24,880,15,21.7861083333333,5424,15,21.7861083333333,"1",1,NA,"29880492010497                    "
"120090605090490066997000",6,2009,2,49,66997,2009,11,10,4700,"SO","CA        ",NA,153,"N","N","N","Y","1","Y",41.790126,-121.196643,24,893,15,16.4315541666667,5437,15,16.4315541666667,"1",1,NA,"29880486010497                    "
"120090605090490070418000",6,2009,2,49,70418,2009,9,2,5100,"SO","CA        ",NA,2534,"N","N","Y","N","2","N",41.866737,-120.709821,24,878,15,21.40555,5422,15,21.40555,"1",1,NA,"29880496010497                    "
"120090605090490076450000",6,2009,2,49,76450,2009,8,27,5100,"SO","CA        ",NA,386,"N","N","N","Y","2","N",41.277547,-121.444522,24,1085,15,8.709184375,5629,15,8.709184375,"1",1,NA,"29880812010497                    "
"120090605090490080236000",6,2009,2,49,80236,2009,10,16,4500,"SO","CA        ",NA,199,"N","N","N","Y","1","Y",41.629107,-121.171163,24,375,15,13.9306822916667,5483,15,13.9306822916667,"1",1,NA,"29880332010497                    "
"120090605090490081269000",6,2009,2,49,81269,2009,10,28,5700,"SO","CA        ",NA,1534,"N","N","N","Y","1","Y",41.222437,-120.673985,24,1113,15,13.2858166666667,5657,15,13.2858166666667,"1",1,NA,"29880806010497                    "
"120090605090490081607000",6,2009,2,49,81607,2009,10,15,5100,"SO","CA        ",NA,1292,"N","N","N","Y","1","Y",41.973639,-120.89422,24,2730,32,23.7674375,7627,32,23.7674375,"1",1,NA,"29880576010497                    "
"120090605090490088241000",6,2009,2,49,88241,2009,9,1,6300,"SO","CAMIX     ",NA,100,"N","N","N","Y","1","Y",41.407397,-120.325469,24,948,15,18.687075,5568,15,18.687075,"1",1,NA,"29881206010497                    "
"120090605090490089672000",6,2009,2,49,89672,2009,8,13,6300,"SO","CAMIX     ",NA,446,"N","N","N","Y","1","Y",41.220148,-120.707587,24,1112,15,12.7316333333333,5656,15,12.7316333333333,"1",1,NA,"29880805010497                    "
"120090605090490092168000",6,2009,2,49,92168,2009,7,14,5300,"SO","CA        ",NA,1305,"N","N","N","Y","1","Y",41.567835,-120.353059,24,401,15,16.257721875,5509,15,16.257721875,"1",1,NA,"29880322010497                    "
"120090605090490093623000",6,2009,2,49,93623,2009,9,10,5700,"SO","CA        ",NA,1440,"N","N","N","Y","1","Y",41.269659,-120.33743,24,1093,15,19.9319458333333,5637,15,19.9319458333333,"1",1,NA,"29880813010497                    "
"120090605090490094921000",6,2009,2,49,94921,2009,11,11,4900,"SO","CAMIX     ",NA,1571,"N","N","N","Y","1","Y",41.671738,-121.03067,24,359,15,16.4431802083333,5467,15,16.4431802083333,"1",1,NA,"29880403010497                    "
"120090605090490095578000",6,2009,2,49,95578,2009,10,1,4900,"SO","CA        ",NA,2943,"N","N","Y","N","1","Y",41.973314,-121.212109,24,2728,32,17.8197708333333,7624,32,17.8197708333333,"1",1,NA,"29880572010497                    "
"120090605090490098140000",6,2009,2,49,98140,2009,7,6,4700,"SO","CA        ",NA,100,"N","N","N","Y","1","Y",41.47885,-121.157311,24,920,15,11.46606875,5540,15,11.46606875,"1",1,NA,"29881212010497                    "
"120090605090510050139000",6,2009,5,51,50139,2009,6,26,7900,"WS","CA        ",NA,314,"N","N","N","Y","3","N",38.03017,-119.243677,24,3613,54,20.0133583333333,9634,54,20.0133583333333,"1",1,NA,"29879135010497                    "
"120090605090510053066000",6,2009,5,51,53066,2009,8,5,9100,"WS","CA        ",NA,1025,"N","N","N","Y","1","Y",38.326998,-119.568242,24,3489,54,12.1579979166667,9488,54,12.1579979166667,"1",1,NA,"29879944010497                    "
"120090605090510057534000",6,2009,5,51,57534,2009,7,7,6900,"WS","CA        ",NA,1015,"N","N","N","Y","1","Y",37.54062,-118.613499,24,2959,52,26.7271333333333,7218,16,25.7423333333333,"1",1,NA,"29880048010497                    "
"120090605090510061992000",6,2009,5,51,61992,2009,7,9,7700,"WS","CA        ",NA,218,"N","N","N","Y","2","N",37.878743,-118.929587,24,3418,52,21.8819458333333,6667,16,20.8971458333333,"1",1,NA,"29879046010497                    "
"120090605090510068810000",6,2009,5,51,68810,2009,6,25,8300,"WS","CA        ",NA,3998,"N","N","Y","N","1","Y",37.926315,-118.759096,24,3396,52,24.68146875,6644,16,23.69666875,"1",1,NA,"29879126010497                    "
"120090605090510073992000",6,2009,5,51,73992,2009,7,20,10100,"WS","CA        ",NA,9398,"N","N","Y","N","2","N",38.196819,-119.40986,24,3538,54,18.8479625,9549,54,18.8479625,"1",1,NA,"29879860010497                    "
"120090605090510075826000",6,2009,5,51,75826,2009,6,22,7100,"WS","CA        ",NA,6107,"N","N","Y","N","1","Y",38.176664,-118.939864,24,3549,54,21.1661291666667,9562,54,21.1661291666667,"1",1,NA,"29879861010497                    "
"120090605090510082330000",6,2009,5,51,82330,2009,7,1,9700,"WS","CA        ",NA,868,"N","N","N","Y","1","Y",38.38014,-119.295678,24,3469,54,16.3841052083333,9460,54,16.3841052083333,"1",1,NA,"29879956010497                    "
"120090605090510082384000",6,2009,5,51,82384,2009,8,18,9100,"WS","CA        ",NA,29605,"N","N","Y","N","1","Y",38.169095,-119.540409,24,3569,54,19.9671770833333,9588,54,19.9671770833333,"1",1,NA,"29880449010497                    "
"120090605090510084171000",6,2009,5,51,84171,2009,7,16,6500,"WS","CA        ",NA,2795,"N","N","N","Y","1","Y",38.643453,-119.596117,24,3020,54,18.1551291666667,9363,54,18.1551291666667,"1",1,NA,"29880713010497                    "
"120090605090510087503000",6,2009,5,51,87503,2009,7,1,7100,"WS","CA        ",NA,4344,"N","N","Y","N","1","Y",38.33461,-119.230891,24,3488,54,17.364659375,9486,54,17.364659375,"1",1,NA,"29879952010497                    "
"120090605090510087777000",6,2009,5,51,87777,2009,6,22,7100,"WS","CA        ",NA,147,"N","N","N","Y","1","Y",38.079216,-119.105162,24,3600,54,20.1509,9620,54,20.1509,"1",1,NA,"29880365010497                    "
"120090605090510094115000",6,2009,5,51,94115,2009,7,17,7100,"WS","CA        ",NA,13825,"N","N","Y","N","2","N",37.595293,-118.298505,24,2940,52,31.4913104166667,7182,16,30.5065104166667,"1",1,NA,"29880056010497                    "
"120090605090510096810000",6,2009,5,51,96810,2009,7,9,7500,"WS","CA        ",NA,262,"N","N","N","Y","1","Y",37.708127,-118.890039,24,2634,52,23.7473083333333,7125,16,22.7625083333333,"1",1,NA,"29878951010497                    "
"120090605090510098255000",6,2009,5,51,98255,2009,6,23,8300,"WS","CA        ",NA,2552,"N","N","Y","N","1","Y",37.732898,-118.616582,24,2605,52,28.2901854166667,6760,16,27.3053854166667,"1",1,NA,"29878959010497                    "
"120090605090510098965000",6,2009,5,51,98965,2009,7,8,8300,"WS","CA        ",NA,20613,"N","N","Y","N","1","Y",37.607692,-118.151697,24,2921,52,37.1197583333333,7161,16,36.1349583333333,"1",1,NA,"29878947010497                    "
"120090605090510099574000",6,2009,5,51,99574,2009,7,30,9100,"WS","CA        ",NA,6022,"N","N","Y","N","1","Y",37.731119,-119.057882,24,2628,52,23.9126916666667,6783,16,22.9278916666667,"1",1,NA,"29878957010497                    "
"120090605090530055092000",6,2009,4,53,55092,2009,8,7,900,"NC","CA        ",NA,7891,"N","N","Y","N","2","N",35.81378,-121.269174,24,4024,7,25.2754145833333,6559,4,33.3752,"1",1,NA,"29879550010497                    "
"120090605090530056071000",6,2009,4,53,56071,2009,11,13,1300,"CA","CA        ",NA,100,"N","N","N","Y","2","N",36.307132,-121.055403,24,3310,7,20.2426979166667,10758,84,25.85056875,"1",1,NA,"29879253010497                    "
"120090605090530072730000",6,2009,4,53,72730,2009,10,22,1300,"CA","CA        ",NA,100,"N","N","N","Y","2","N",36.731665,-121.515053,24,3266,7,11.7782947916667,10428,83,26.9226375,"1",1,NA,"29879568010497                    "
"120090605090530075585000",6,2009,4,53,75585,2009,4,28,2500,"CA","CA        ",NA,401,"N","N","N","Y","2","N",36.606739,-121.357288,24,3276,7,15.0905697916667,10719,84,28.3592041666667,"1",1,NA,"29879458010497                    "
"120090605090530079539000",6,2009,4,53,79539,2009,11,5,1900,"CA","CA        ",NA,1108,"N","N","N","Y","2","N",35.865918,-120.526259,24,4587,81,22.7326229166667,6826,4,24.59295,"1",1,NA,"29879613010497                    "
"120090605090530079785000",6,2009,4,53,79785,2009,10,8,100,"NC","CA        ",NA,100,"N","N","N","Y","4","N",36.522748,-121.803302,24,3286,7,12.6258989583333,10436,83,29.9073166666667,"1",1,NA,"29879441010497                    "
"120090605090530081568000",6,2009,4,53,81568,2009,10,8,900,"WS","CA        ",NA,724,"N","N","N","Y","1","Y",35.921809,-121.153175,24,4010,7,23.9032791666667,10794,84,28.7112083333333,"1",1,NA,"29879677010497                    "
"120090605090530085994000",6,2009,4,53,85994,2009,6,4,2900,"NC","CA        ",NA,818,"N","N","N","Y","2","N",36.351929,-121.800912,24,3302,7,15.559071875,10450,83,33.1500916666667,"1",1,NA,"29879260010497                    "
"120090605090530086069000",6,2009,4,53,86069,2009,11,11,2100,"CA","CA        ",NA,5920,"N","N","Y","N","1","Y",35.950436,-120.589516,24,4562,81,25.5730791666667,6800,4,27.43340625,"1",1,NA,"29879690010497                    "
"120090605090530088258000",6,2009,4,53,88258,2009,11,12,1300,"CA","CA        ",NA,4862,"N","N","Y","N","1","Y",36.07828,-120.716166,24,5398,84,22.29133125,10778,84,22.29133125,"1",1,NA,"29880037010497                    "
"120090605090530093490000",6,2009,4,53,93490,2009,10,7,100,"NC","CA        ",NA,100,"N","N","N","Y","1","Y",36.577611,-121.950439,24,3278,7,11.404465625,10430,83,28.9954104166667,"1",1,NA,"29879440010497                    "
"120090605090550062530000",6,2009,3,55,62530,2009,11,16,1700,"NC","CA        ",NA,4545,"N","N","Y","N","2","N",38.459614,-122.486139,24,1679,26,8.86775625,10246,83,12.6496489583333,"1",1,NA,"29879957010497                    "
"120090605090550063601000",6,2009,3,55,63601,2009,11,3,1100,"NC","CA        ",NA,7483,"N","N","Y","N","2","N",38.637218,-122.493821,24,1653,26,9.17030520833333,10197,83,13.523628125,"1",1,NA,"29880697010497                    "
"120090605090550064590000",6,2009,3,55,64590,2009,11,11,1500,"CA","CA        ",NA,5010,"N","N","N","Y","2","N",38.660566,-122.2161,24,3354,51,13.6572604166667,10193,83,6.84423177083333,"1",1,NA,"29880701010497                    "
"120090605090550067644000",6,2009,3,55,67644,2009,5,8,500,"CA","CA        ",NA,717,"N","N","N","Y","3","N",38.435614,-122.343728,24,1683,26,9.36628020833333,10254,83,11.0413,"1",1,NA,"29879954010497                    "
"120090605090550069525000",6,2009,3,55,69525,2009,8,11,300,"CA","CA        ",NA,1261,"N","N","N","Y","3","N",38.348585,-122.160528,24,1693,26,12.7360427083333,10268,83,7.74001302083333,"1",1,NA,"29879868010497                    "
"120090605090550080147000",6,2009,3,55,80147,2009,11,4,1100,"CA","CA        ",NA,3276,"N","N","N","Y","2","N",38.48412,-122.174953,24,1677,26,12.1023416666667,10239,83,10.0826583333333,"1",1,NA,"29879958010497                    "
"120090605090570060814000",6,2009,3,57,60814,2009,8,6,7300,"WS","CA        ",NA,1062,"N","N","N","Y","1","Y",39.408421,-120.288101,24,478,23,10.8378875,8487,51,15.11725625,"1",1,NA,"29880550010497                    "
"120090605090570072230000",6,2009,3,57,72230,2009,7,7,4500,"WS","CAMIX     ",NA,100,"N","N","N","Y","3","N",39.43246,-120.777846,24,472,23,4.5166625,8481,51,12.314896875,"1",1,NA,"29880548010497                    "
"120090605090570075242000",6,2009,3,57,75242,2009,6,2,3300,"WS","CAMIX     ",NA,746,"N","N","N","Y","4","N",39.359556,-120.891263,24,498,23,2.62408411458333,8502,51,10.4223208333333,"1",1,NA,"29880474010497                    "
"120090605090570092997000",6,2009,3,57,92997,2009,6,1,3100,"WS","CAMIX     ",NA,273,"N","N","N","Y","2","N",39.209323,-120.876666,24,15,1,2.95159713541667,8754,51,8.05346510416667,"1",1,NA,"29880386010497                    "
"120090605090570096739000",6,2009,3,57,96739,2009,6,12,2100,"WS","CA        ",NA,181,"N","N","N","Y","2","N",39.088478,-121.002444,24,50,1,2.5569953125,6280,51,5.76706979166667,"1",1,NA,"29880301010497                    "
"120090605090610056264000",6,2009,3,61,56264,2009,9,17,6900,"WS","CAMIX     ",NA,907,"N","N","N","Y","1","Y",39.290846,-120.091234,24,522,23,10.1261416666667,7770,51,14.4055208333333,"1",1,NA,"29880470010497                    "
"120090605090610062231000",6,2009,3,61,62231,2009,6,24,6100,"WS","CAMIX     ",NA,276,"N","N","N","Y","2","N",39.236537,-120.58724,24,539,23,7.62137760416667,8746,51,11.4148479166667,"1",1,NA,"29880393010497                    "
"120090605090610069434000",6,2009,3,61,69434,2009,8,7,8100,"WS","CA        ",NA,1326,"N","N","N","Y","2","N",39.109222,-120.221995,24,1559,23,12.424559375,6277,51,16.7039354166667,"1",1,NA,"29880308010497                    "
"120090605090610079600000",6,2009,3,61,79600,2009,9,18,6500,"WS","CAMIX     ",NA,100,"N","N","N","Y","2","N",39.108067,-120.407161,24,44,1,12.05095625,6271,51,12.9203177083333,"1",1,NA,"29880313010497                    "
"120090605090610090271000",6,2009,3,61,90271,2009,8,19,4300,"WS","CA        ",NA,656,"N","N","N","Y","1","Y",39.110432,-120.733699,24,40,1,7.151159375,6267,51,8.71890104166667,"1",1,NA,"29880307010497                    "
"120090605090610092300000",6,2009,3,61,92300,2009,6,23,4900,"WS","CA        ",NA,791,"N","N","N","Y","3","N",39.248822,-120.735995,24,10,1,4.31643619791667,7783,51,7.82072916666667,"1",1,NA,"29880392010497                    "
"120090605090610093000000",6,2009,3,61,93000,2009,8,20,5700,"WS","CA        ",NA,910,"N","N","N","Y","1","Y",39.075346,-120.562585,24,53,1,9.50014166666667,6284,51,10.369503125,"1",1,NA,"29880303010497                    "
"120090605090630056393000",6,2009,3,63,56393,2009,9,8,5500,"CA","CAMIX     ",NA,233,"N","N","N","Y","1","Y",40.337789,-121.32373,24,1912,3,2.09477174479167,9161,53,14.22836875,"1",1,NA,"29881340010497                    "
"120090605090630067482000",6,2009,3,63,67482,2009,7,14,5900,"WS","CA        ",NA,2464,"N","N","Y","N","1","Y",39.940162,-120.500544,24,323,11,6.40464479166667,9921,82,18.8525354166667,"1",1,NA,"29881029010497                    "
"120090605090630069275000",6,2009,3,63,69275,2009,8,17,5900,"CA","CA        ",NA,100,"N","N","N","Y","1","Y",40.346171,-121.456701,24,1908,3,3.58051614583333,9157,53,11.9556052083333,"1",1,NA,"29881346010497                    "
"120090605090630069319000",6,2009,3,63,69319,2009,7,14,5900,"WS","CA        ",NA,1485,"N","N","N","Y","1","Y",39.93623,-120.191247,24,2236,47,7.33554583333333,6030,15,22.8609854166667,"1",1,NA,"29881037010497                    "
"120090605090630072642000",6,2009,3,63,72642,2009,7,20,4700,"WS","CA        ",NA,243,"N","N","N","Y","2","N",39.769763,-120.537973,24,786,11,4.47100364583333,8118,82,17.0202208333333,"1",1,NA,"29880878010497                    "
"120090605090630073690000",6,2009,3,63,73690,2009,8,19,5500,"WS","CA        ",NA,1924,"N","N","N","Y","1","Y",39.886406,-121.125853,24,421,11,2.86268463541667,8809,82,10.363065625,"1",1,NA,"29881022010497                    "
"120090605090630074278000",6,2009,3,63,74278,2009,6,21,4500,"WS","CAMIX     ",NA,823,"N","N","N","Y","1","Y",40.05171,-121.138457,24,288,11,3.88223333333333,9853,82,10.134615625,"1",1,NA,"29881104010497                    "
"120090605090630075269000",6,2009,3,63,75269,2009,7,31,5700,"WS","CAMIX     ",NA,100,"N","N","N","Y","1","Y",40.209372,-120.944034,24,1927,3,4.48284479166667,9790,82,14.4558520833333,"1",1,NA,"29881268010497                    "
"120090605090630078119000",6,2009,3,63,78119,2009,7,22,3700,"WS","CAMIX     ",NA,3013,"N","N","N","Y","1","Y",40.049425,-120.822895,24,290,11,4.19311588541667,9856,82,13.3577104166667,"1",1,NA,"29881116010497                    "
"120090605090630078875000",6,2009,3,63,78875,2009,8,26,4100,"WS","CAMIX     ",NA,1100,"N","N","N","Y","1","Y",39.899175,-120.803214,24,332,11,1.61278619791667,8801,82,14.162,"1",1,NA,"29881028010497                    "
