"psite_id","Name","trancd","trancd_def","biocd","biocd_def","exists_yn","keeplyr_yn","lat","lon","Status","StatusCode","YearClosed","Names_Prior","Feedstock","Products","Species","City","State","latitude","GIS_Lat","longitude","GIS_Lon","type","County","Mill_Type","biosum_type","Facility"
52,"Louisiana Pacific (Cloverdale)","1","Regular             ","1","Merchantable   ","N","N",38.786319732666,-123.00333404541,"Closed",0,1993,NA,"Logs","Lumber",NA,"Cloverdale","CA",38.785937,38.786319732666,-123.002653,-123.00333404541,1,NA,"Sawmill",1,NA
53,"Masonite (Cloverdale)         ","1","Regular             ","1","Merchantable   ","N","N",38.7788238525391,-123.007743835449,"Closed",0,1983,"Molalla Forest Products","Logs",NA,NA,"Cloverdale","CA",38.779133,38.7788238525391,-123.008295,-123.007743835449,1,NA,"Sawmill",1,NA
54,"Preston Lumber Corporation    ","1","Regular             ","1","Merchantable   ","N","N",38.8289260864258,-123.012283325195,"Closed",0,1996,"Richardson Lumber Davies Lumber","Logs",NA,NA,"Cloverdale","CA",38.829085,38.8289260864258,-123.01282,-123.012283325195,1,NA,"Sawmill",1,NA
56,"Emmert Forest Products        ","1","Regular             ","1","Merchantable   ","N","N",36.8709983825684,-119.748107910156,"Closed",0,1975,NA,"Logs",NA,NA,"Clovis","CA",36.871047,36.8709983825684,-119.747674,-119.748107910156,1,NA,"Sawmill",1,NA
57,"B&T Lumber                    ","1","Regular             ","1","Merchantable   ","N","N",39.7925987243652,-123.247901916504,"Closed",0,1975,NA,"Logs",NA,NA,"Covelo","CA",39.79271,39.7925987243652,-123.247404,-123.247901916504,1,NA,"Sawmill",1,NA
58,"Louisiana Pacific (Covelo)    ","1","Regular             ","1","Merchantable   ","N","N",39.8177452087402,-123.206085205078,"Closed",0,1993,NA,"Logs","Lumber",NA,"Covelo","CA",39.8174833,39.8177452087402,-123.20695,-123.206085205078,1,NA,"Sawmill",1,NA
59,"B&R Sawmills Inc              ","1","Regular             ","1","Merchantable   ","N","N",41.7907447814941,-124.186592102051,"Closed",0,1974,NA,"Logs",NA,NA,"Crescent City","CA",41.791097,41.7907447814941,-124.18658,-124.186592102051,1,NA,"Sawmill",1,NA
61,"McNamara & Peepe Lumber (Cresc","1","Regular             ","1","Merchantable   ","N","N",41.7566528320312,-124.192733764648,"Closed",0,1987,NA,"Logs",NA,NA,"Crescent City","CA",41.75699,41.7566528320312,-124.192585,-124.192733764648,1,NA,"Sawmill",1,NA
62,"Miller Redwood                ","1","Regular             ","1","Merchantable   ","N","N",41.7353286743164,-124.096542358398,"Closed",0,1995,NA,"Logs","Lumber",NA,"Crescent City","CA",41.735486,41.7353286743164,-124.097305,-124.096542358398,1,NA,"Sawmill",1,NA
63,"Northcrest                    ","1","Regular             ","1","Merchantable   ","N","N",41.793571472168,-124.186492919922,"Closed",0,1987,NA,"Logs",NA,NA,"Crescent City","CA",41.793081,41.793571472168,-124.1869,-124.186492919922,1,NA,"Sawmill",1,NA
64,"Louisiana Pacific (SIerra Divi","1","Regular             ","1","Merchantable   ","N","N",40.0943336486816,-120.910530090332,"Closed",0,1987,NA,"Logs",NA,NA,"Crescent Mills","CA",40.094476,40.0943336486816,-120.910126,-120.910530090332,1,NA,"Sawmill",1,NA
65,"SPI Sloat Sawmill             ","1","Regular             ","1","Merchantable   ","N","N",39.8634147644043,-120.727340698242,"Closed",0,1992,"DG Shelter Products Feather River Lumber","Logs","Lumber",NA,"Cromberg","CA",39.863124,39.8634147644043,-120.72771,-120.727340698242,1,NA,"Sawmill",1,NA
67,"Bendix Forest Products        ","1","Regular             ","1","Merchantable   ","N","N",37.0649261474609,-119.164756774902,"Closed",0,1983,"American Forest Products","Logs",NA,NA,"Dinkey Creek","CA",37.064993,37.0649261474609,-119.164668,-119.164756774902,1,NA,"Sawmill",1,NA
68,"Louisiana Pacific (Dinsmore)  ","1","Regular             ","1","Merchantable   ","N","N",40.4906425476074,-123.606826782227,"Closed",0,1978,"LP","Logs",NA,NA,"Dinsmore","CA",40.490737,40.4906425476074,-123.607094,-123.606826782227,1,NA,"Sawmill",1,NA
69,"Sequoia Forest Products       ","1","Regular             ","1","Merchantable   ","N","N",36.5711250305176,-119.419906616211,"Closed",0,2001,NA,"Logs","Lumber",NA,"Dinuba/Reedley","CA",36.569581,36.5711250305176,-119.418984,-119.419906616211,1,NA,"Sawmill",1,NA
70,"American Forest Products (Dorr","1","Regular             ","1","Merchantable   ","N","N",41.9605255126953,-121.921356201172,"Closed",0,1973,NA,"Logs",NA,NA,"Dorris","CA",41.960639,41.9605255126953,-121.921862,-121.921356201172,1,NA,"Sawmill",1,NA
72,"Wetsel-Oviatt Lumber          ","1","Regular             ","1","Merchantable   ","N","N",38.605110168457,-121.057594299316,"Closed",0,1987,"Golden State building Products","Logs",NA,NA,"El Dorado Hills","CA",38.605372,38.605110168457,-121.057521,-121.057594299316,1,NA,"Sawmill",1,NA
75,"Pozun Brothers                ","1","Regular             ","1","Merchantable   ","N","N",40.7257957458496,-124.219749450684,"Closed",0,1977,NA,"Logs",NA,NA,"Fields Landing","CA",40.726151,40.7257957458496,-124.219677,-124.219749450684,1,NA,"Sawmill",1,NA
76,"Georgia Pacific               ","1","Regular             ","1","Merchantable   ","N","N",39.0195693969727,-120.830741882324,"Closed",0,1994,"American Forest Products","Logs","Lumber",NA,"Foresthill","CA",39.019667,39.0195693969727,-120.830309,-120.830741882324,1,NA,"Sawmill",1,NA
77,"Eastlick Mills                ","1","Regular             ","1","Merchantable   ","N","N",41.6076812744141,-122.839706420898,"Closed",0,1971,NA,"Logs",NA,NA,"Fort Jones","CA",41.607549,41.6076812744141,-122.840245,-122.839706420898,1,NA,"Sawmill",1,NA
78,"Crown Redwood                 ","1","Regular             ","1","Merchantable   ","N","N",40.5964622497559,-124.160705566406,"Closed",0,1977,NA,"Logs",NA,NA,"Fortuna","CA",40.596786,40.5964622497559,-124.160365,-124.160705566406,1,NA,"Sawmill",1,NA
79,"CW Mills                      ","1","Regular             ","1","Merchantable   ","N","N",40.5577774047852,-124.146194458008,"Closed",0,1995,NA,"Logs","Lumber",NA,"Fortuna","CA",40.557569,40.5577774047852,-124.145619,-124.146194458008,1,NA,"Sawmill",1,NA
80,"Eel River (Alton)             ","1","Regular             ","1","Merchantable   ","N","N",40.5459823608398,-124.120231628418,"Closed",0,1991,NA,"Logs","Lumber",NA,"Fortuna","CA",40.545985,40.5459823608398,-124.120544,-124.120231628418,1,NA,"Sawmill",1,NA
81,"Eel River (Mill A)            ","1","Regular             ","1","Merchantable   ","N","N",40.5133018493652,-124.124366760254,"Closed",0,2007,NA,"Logs","Lumber","Redwood- Douglas-fir- Hemlock","Fortuna","CA",40.513799,40.5133018493652,-124.124075,-124.124366760254,1,NA,"Sawmill",1,NA
82,"Eel River Sawmills            ","1","Regular             ","1","Merchantable   ","N","N",40.3972396850586,-123.941909790039,"Closed",0,1987,NA,"Logs",NA,NA,"Fortuna","CA",40.396941,40.3972396850586,-123.941662,-123.941909790039,1,NA,"Sawmill",1,NA
83,"Enevoldsen Lumber             ","1","Regular             ","1","Merchantable   ","N","N",40.5399894714355,-124.146423339844,"Closed",0,1975,NA,"Logs",NA,NA,"Fortuna","CA",40.539708,40.5399894714355,-124.146753,-124.146423339844,1,NA,"Sawmill",1,NA
84,"Pacific Lumber Company        ","1","Regular             ","1","Merchantable   ","N","N",40.5881118774414,-124.152320861816,"Closed",0,2003,NA,"Logs","Lumber",NA,"Fortuna","CA",40.587407,40.5881118774414,-124.152061,-124.152320861816,1,NA,"Sawmill",1,NA
85,"Wickes Forest Industries (Fres","1","Regular             ","1","Merchantable   ","N","N",36.8164596557617,-119.744468688965,"Closed",0,1982,"Emert Forest Products","Logs",NA,NA,"Fresno","CA",36.816843,36.8164596557617,-119.745069,-119.744468688965,1,NA,"Sawmill",1,NA
86,"Georgia Pacific               ","1","Regular             ","1","Merchantable   ","N","N",39.4457473754883,-123.809646606445,"Closed",0,2002,NA,"Logs","Lumber",NA,"Ft. Bragg","CA",39.444586,39.4457473754883,-123.810007,-123.809646606445,1,NA,"Sawmill",1,NA
87,"Mendocino Forest Products (For","1","Regular             ","1","Merchantable   ","N","N",39.3832740783691,-123.805732727051,"Closed",0,2004,"Georgia Pacific- Louisiana Pacific","Logs","Lumber",NA,"Ft. Bragg","CA",39.383489,39.3832740783691,-123.806113,-123.805732727051,1,NA,"Sawmill",1,NA
88,"Butler Forest Products        ","1","Regular             ","1","Merchantable   ","N","N",41.5801658630371,-122.703125,"Closed",0,1997,NA,"Logs","Lumber",NA,"Ft. Jones","CA",41.579787,41.5801658630371,-122.70358,-122.703125,1,NA,"Sawmill",1,NA
89,"Bohemia *                     ","1","Regular             ","1","Merchantable   ","N","N",39.2106056213379,-121.016288757324,"Closed",0,1992,NA,"Logs","Lumber",NA,"Grass Valley","CA",39.210572,39.2106056213379,-121.016481,-121.016288757324,1,NA,"Sawmill",1,NA
90,"Brunswick Timber Products (Gra","1","Regular             ","1","Merchantable   ","N","N",38.7986030578613,-120.723709106445,"Closed",0,1987,NA,"Logs",NA,NA,"Grass Valley","CA",38.79857,38.7986030578613,-120.722425,-120.723709106445,1,NA,"Sawmill",1,NA
91,"Robinson Timber               ","1","Regular             ","1","Merchantable   ","N","N",39.2461585998535,-121.027633666992,"Closed",0,1978,NA,"Logs",NA,NA,"Grass Valley","CA",39.246695,39.2461585998535,-121.028033,-121.027633666992,1,NA,"Sawmill",1,NA
93,"Louisiana Pacific (Oroville)  ","1","Regular             ","1","Merchantable   ","N","N",40.1477890014648,-120.961441040039,"Closed",0,1981,"Cheney California Lumber Company","Logs",NA,NA,"Greenville","CA",40.147467,40.1477890014648,-120.96181,-120.961441040039,1,NA,"Sawmill",1,NA
94,"Stone Forest Products (Happy C","1","Regular             ","1","Merchantable   ","N","N",41.800666809082,-123.36792755127,"Closed",0,1993,"Southwest Forest Industries","Logs","Lumber",NA,"Happy Camp","CA",41.800375,41.800666809082,-123.36769,-123.36792755127,1,NA,"Sawmill",1,NA
95,"SPI Hayfork Sawmill           ","1","Regular             ","1","Merchantable   ","N","N",40.5501861572266,-123.14616394043,"Closed",0,1997,NA,"Logs","Lumber",NA,"Hayfork","CA",40.55016,40.5501861572266,-123.146741,-123.14616394043,1,NA,"Sawmill",1,NA
96,"Idaco Lumber                  ","1","Regular             ","1","Merchantable   ","N","N",38.6449279785156,-122.871147155762,"Closed",0,1974,NA,"Logs",NA,NA,"Healdsburg","CA",38.644977,38.6449279785156,-122.871164,-122.871147155762,1,NA,"Sawmill",1,NA
97,"Sonoma Wood Products          ","1","Regular             ","1","Merchantable   ","N","N",38.6073150634766,-122.869018554688,"Closed",0,1976,NA,"Logs",NA,NA,"Healdsburg","CA",38.607239,38.6073150634766,-122.868822,-122.869018554688,1,NA,"Sawmill",1,NA
98,"McKeen Sawmill                ","1","Regular             ","1","Merchantable   ","N","N",34.1112670898438,-117.187942504883,"Closed",0,1971,NA,"Logs",NA,NA,"Highland","CA",34.110925,34.1112670898438,-117.188417,-117.187942504883,1,NA,"Sawmill",1,NA
99,"Fruit Growers Supply          ","1","Regular             ","1","Merchantable   ","N","N",41.9946212768555,-122.630508422852,"Closed",0,1975,NA,"Logs",NA,NA,"Hilt","CA",41.994425,41.9946212768555,-122.631222,-122.630508422852,1,NA,"Sawmill",1,NA
100,"Cal Pacific Manufacturing (Hoo","1","Regular             ","1","Merchantable   ","N","N",41.0341758728027,-123.65608215332,"Closed",0,1983,NA,"Logs",NA,NA,"Hoopa","CA",41.034418,41.0341758728027,-123.655912,-123.65608215332,1,NA,"Sawmill",1,NA
101,"Masonite (Hoopa)              ","1","Regular             ","1","Merchantable   ","N","N",41.0813179016113,-123.691329956055,"Closed",0,1980,"Humboldt Fir","Logs",NA,NA,"Hoopa","CA",41.081114,41.0813179016113,-123.690886,-123.691329956055,1,NA,"Sawmill",1,NA
102,"Hyampom Lumber                ","1","Regular             ","1","Merchantable   ","N","N",40.6386985778809,-123.49048614502,"Closed",0,1983,NA,"Logs",NA,NA,"Hyampom","CA",40.639,40.6386985778809,-123.491,-123.49048614502,1,NA,"Sawmill",1,NA
103,"Louisiana Pacific (Inyokern)  ","1","Regular             ","1","Merchantable   ","N","N",35.8421592712402,-117.87134552002,"Closed",0,1990,NA,"Logs","Lumber",NA,"Inyokern/Pearsonville","CA",35.842606,35.8421592712402,-117.870542,-117.87134552002,1,NA,"Sawmill",1,NA
106,"American Forest Products      ","1","Regular             ","1","Merchantable   ","N","N",35.9744720458984,-118.537078857422,"Closed",0,1980,NA,"Logs",NA,NA,"Johnsondale","CA",35.97497,35.9744720458984,-118.536671,-118.537078857422,1,NA,"Sawmill",1,NA
107,"Simpson Timber (klamath)      ","1","Regular             ","1","Merchantable   ","N","N",41.5275459289551,-124.023658752441,"Closed",0,1987,NA,"Logs",NA,NA,"Klamath","CA",41.527335,41.5275459289551,-124.023576,-124.023658752441,1,NA,"Sawmill",1,NA
112,"Philo Lumber (Laytonville)    ","1","Regular             ","1","Merchantable   ","N","N",39.6743621826172,-123.504981994629,"Closed",0,1983,NA,"Logs",NA,NA,"Laytonville","CA",39.674002,39.6743621826172,-123.505147,-123.504981994629,1,NA,"Sawmill",1,NA
114,"Little Valley Lumber (Trin-Co ","1","Regular             ","1","Merchantable   ","N","N",40.8961944580078,-121.179183959961,"Closed",0,1983,NA,"Logs",NA,NA,"Little Valley","CA",40.896022,40.8961944580078,-121.179221,-121.179183959961,1,NA,"Sawmill",1,NA
115,"State Box Company             ","1","Regular             ","1","Merchantable   ","N","N",40.8940734863281,-121.175933837891,"Closed",0,1976,NA,"Logs",NA,NA,"Little Valley","CA",40.893913,40.8940734863281,-121.175403,-121.175933837891,1,NA,"Sawmill",1,NA
116,"SPI Loyalton Sawmill          ","1","Regular             ","1","Merchantable   ","N","N",39.6700325012207,-120.239845275879,"Closed",0,2002,NA,"Logs","Lumber",NA,"Loyalton","CA",39.669485,39.6700325012207,-120.240116,-120.239845275879,1,NA,"Sawmill",1,NA
117,"Norby Lumber Co.              ","1","Regular             ","1","Merchantable   ","N","N",36.9190711975098,-119.970726013184,"Closed",0,1996,NA,"Logs","Lumber",NA,"Madera","CA",36.918092,36.9190711975098,-119.973046,-119.970726013184,1,NA,"Sawmill",1,NA
118,"Scott Lumber                  ","1","Regular             ","1","Merchantable   ","N","N",37.5659332275391,-119.860870361328,"Closed",0,1978,NA,"Logs",NA,NA,"Mariposa","CA",37.565468,37.5659332275391,-119.861224,-119.860870361328,1,NA,"Sawmill",1,NA
120,"Georgia Pacific               ","1","Regular             ","1","Merchantable   ","N","N",38.3706283569336,-120.806945800781,"Closed",0,1998,"American Forest Products","Logs","Lumber",NA,"Martell/Jackson","CA",38.367368,38.3706283569336,-120.808209,-120.806945800781,1,NA,"Sawmill",1,NA
121,"Feather River Forest Products ","1","Regular             ","1","Merchantable   ","N","N",39.1291007995605,-121.57202911377,"Closed",0,1993,NA,"Logs","Lumber",NA,"Marysville","CA",39.128913,39.1291007995605,-121.572696,-121.57202911377,1,NA,"Sawmill",1,NA
122,"Marysville Forest Products    ","1","Regular             ","1","Merchantable   ","N","N",39.073802947998,-121.518203735352,"Closed",0,1995,"Erickson","Logs","Lumber",NA,"Marysville","CA",39.074678,39.073802947998,-121.51711,-121.518203735352,1,NA,"Sawmill",1,NA
123,"Sierra Cedar Products Sawmill ","1","Regular             ","1","Merchantable   ","N","N",39.1043968200684,-121.561904907227,"Closed",0,2001,"Sierra Cedar Products","Logs","Lumber",NA,"Marysville","CA",39.10472026,39.1043968200684,-121.5615753,-121.561904907227,1,NA,"Sawmill",1,NA
124,"California Cedar Products Comp","1","Regular             ","1","Merchantable   ","N","N",41.2638893127441,-122.124992370605,"Closed",0,2000,"California Cedar Products P&M Cedar Product","Logs","Lumber","IC","McCloud","CA",41.263646,41.2638893127441,-122.124519,-122.124992370605,1,NA,"Sawmill",1,NA
126,"Blue Lake Forest Products     ","1","Regular             ","1","Merchantable   ","N","N",40.8993148803711,-124.019401550293,"Closed",0,2003,NA,"Logs","Lumber",NA,"McKinleyville","CA",40.899185,40.8993148803711,-124.01923,-124.019401550293,1,NA,"Sawmill",1,NA
128,"P&M Mt. Shasta Mill           ","1","Regular             ","1","Merchantable   ","N","N",41.3266868591309,-122.316543579102,"Closed",0,1991,NA,"Logs","Lumber",NA,"Mount Shasta","CA",41.326214,41.3266868591309,-122.316631,-122.316543579102,1,NA,"Sawmill",1,NA
129,"Roseburg Lumber (Mount Shasta)","1","Regular             ","1","Merchantable   ","N","N",41.2969818115234,-122.307670593262,"Closed",0,1987,"Kimberly-Clark Corporation","Logs",NA,NA,"Mount Shasta","CA",41.296848,41.2969818115234,-122.307712,-122.307670593262,1,NA,"Sawmill",1,NA
130,"Georgia Pacific               ","1","Regular             ","1","Merchantable   ","N","N",40.2661933898926,-123.874320983887,"Closed",0,1980,"Morrison & Jackson","Logs",NA,NA,"Myers Flat","CA",40.26599,40.2661933898926,-123.873742,-123.874320983887,1,NA,"Sawmill",1,NA
132,"Sequoia Forest Products       ","1","Regular             ","1","Merchantable   ","N","N",37.2338371276855,-119.494003295898,"Closed",0,1995,NA,"Logs","Lumber",NA,"North Fork","CA",37.234574,37.2338371276855,-119.493647,-119.494003295898,1,NA,"Sawmill",1,NA
133,"Sierra Mountain Mills         ","1","Regular             ","1","Merchantable   ","N","N",39.423957824707,-121.066337585449,"Closed",0,1995,NA,"Logs",NA,NA,"North San Juan","CA",39.424094,39.423957824707,-121.066485,-121.066337585449,1,NA,"Sawmill",1,NA
134,"Sierra Mountain Mills         ","1","Regular             ","1","Merchantable   ","N","N",39.4248199462891,-121.06664276123,"Closed",0,1996,NA,"Logs","Lumber",NA,"North San Juan/Camptonville","CA",39.424614,39.4248199462891,-121.066995,-121.06664276123,1,NA,"Sawmill",1,NA
135,"American Forest Products/Bendi","1","Regular             ","1","Merchantable   ","N","N",37.3310470581055,-119.658142089844,"Closed",0,1982,NA,"Logs",NA,NA,"Oakhurst","CA",37.331078,37.3310470581055,-119.658176,-119.658142089844,1,NA,"Sawmill",1,NA
136,"Wetsel-Oviatt Lumber          ","1","Regular             ","1","Merchantable   ","N","N",38.580696105957,-120.56566619873,"Closed",0,1974,NA,"Logs",NA,NA,"Omo Ranch","CA",38.581136,38.580696105957,-120.565476,-120.56566619873,1,NA,"Sawmill",1,NA
139,"Bald Knob Land & Timber Co.   ","1","Regular             ","1","Merchantable   ","N","N",39.4918403625488,-121.563606262207,"Closed",0,1992,"Cornett Lumber Company","Logs","Lumber",NA,"Oroville","CA",39.492119,39.4918403625488,-121.563359,-121.563606262207,1,NA,"Sawmill",1,NA
140,"Cal Oak Lumber                ","1","Regular             ","1","Merchantable   ","N","N",39.4925498962402,-121.560211181641,"Closed",0,1983,NA,"Logs",NA,NA,"Oroville","CA",39.493489,39.4925498962402,-121.559577,-121.560211181641,1,NA,"Sawmill",1,NA
141,"Diamond International (Orovill","1","Regular             ","1","Merchantable   ","N","N",39.495044708252,-121.565979003906,"Closed",0,1983,NA,"Logs",NA,NA,"Oroville","CA",39.494864,39.495044708252,-121.565478,-121.565979003906,1,NA,"Sawmill",1,NA
142,"J. W. Bamford Inc. (Apex)     ","1","Regular             ","1","Merchantable   ","N","N",39.4616432189941,-121.557525634766,"Closed",0,2002,NA,"Logs","Lumber",NA,"Oroville","CA",39.461387,39.4616432189941,-121.556893,-121.557525634766,1,NA,"Sawmill",1,NA
143,"Louisiana Pacific(Oroville)   ","1","Regular             ","1","Merchantable   ","N","N",39.4726486206055,-121.571250915527,"Closed",0,1993,NA,"Logs","Lumber",NA,"Oroville","CA",39.473057,39.4726486206055,-121.57134,-121.571250915527,1,NA,"Sawmill",1,NA
144,"SPI Oroville Sawmill          ","1","Regular             ","1","Merchantable   ","N","N",39.4799461364746,-121.562942504883,"Closed",0,1987,NA,"Logs",NA,NA,"Oroville","CA",39.480487,39.4799461364746,-121.56114,-121.562942504883,1,NA,"Sawmill",1,NA
146,"Crane Mills                   ","1","Regular             ","1","Merchantable   ","N","N",39.8859519958496,-122.540878295898,"closed",0,1993,NA,"Logs","Lumber",NA,"Paskenta","CA",39.885429,39.8859519958496,-122.541257,-122.540878295898,1,NA,"Sawmill",1,NA
147,"Philo Lumber (Philo)          ","1","Regular             ","1","Merchantable   ","N","N",39.0637664794922,-123.438896179199,"Closed",0,1987,NA,"Logs",NA,NA,"Philo","CA",39.063991,39.0637664794922,-123.439141,-123.438896179199,1,NA,"Sawmill",1,NA
148,"Redwood Empire Philo Sawmill  ","1","Regular             ","1","Merchantable   ","N","N",39.0666809082031,-123.442459106445,"Closed",0,1995,NA,"Logs","Lumber",NA,"Philo","CA",39.066464,39.0666809082031,-123.442657,-123.442459106445,1,NA,"Sawmill",1,NA
149,"Coombs Lumber                 ","1","Regular             ","1","Merchantable   ","N","N",39.9649276733398,-123.797103881836,"Closed",0,1974,NA,"Logs",NA,NA,"Piercy","CA",39.964841,39.9649276733398,-123.796843,-123.797103881836,1,NA,"Sawmill",1,NA
150,"P&M Pioneer Mill              ","1","Regular             ","1","Merchantable   ","N","N",38.4458084106445,-120.530197143555,"Closed",0,2000,NA,"Logs","Lumber",NA,"Pioneer","CA",38.445875,38.4458084106445,-120.529679,-120.530197143555,1,NA,"Sawmill",1,NA
151,"Cornett Lumber Company        ","1","Regular             ","1","Merchantable   ","N","N",38.7384948730469,-120.755760192871,"Closed",0,1991,NA,"Logs","Lumber",NA,"Placerville/Smith Flat","CA",38.737954,38.7384948730469,-120.754462,-120.755760192871,1,NA,"Sawmill",1,NA
152,"Louisiana Pacific             ","1","Regular             ","1","Merchantable   ","N","N",41.2011680603027,-121.685653686523,"Closed",0,1977,"Cheney-Grant Lumber","Logs",NA,NA,"Pondosa","CA",41.201179,41.2011680603027,-121.686068,-121.685653686523,1,NA,"Sawmill",1,NA
153,"Louisiana Pacific Potter Valle","1","Regular             ","1","Merchantable   ","N","N",39.3807182312012,-123.105583190918,"Closed",0,1990,NA,"Logs","Lumber",NA,"Potter Valley","CA",39.380906,39.3807182312012,-123.106023,-123.105583190918,1,NA,"Sawmill",1,NA
154,"Siskiyou Plumas Lumber        ","1","Regular             ","1","Merchantable   ","N","N",39.9418601989746,-120.915092468262,"Closed",0,1996,NA,"Logs","Lumber",NA,"Quincy","CA",39.941512,39.9418601989746,-120.915373,-120.915092468262,1,NA,"Sawmill",1,NA
156,"Louisiana Pacific (Red Bluff) ","1","Regular             ","1","Merchantable   ","N","N",40.1339988708496,-122.203102111816,"Closed",0,1991,NA,"Logs","Lumber",NA,"Red Bluff","CA",40.133429,40.1339988708496,-122.202967,-122.203102111816,1,NA,"Sawmill",1,NA
157,"Roseburg Forest Products *    ","1","Regular             ","1","Merchantable   ","N","N",40.1658058166504,-122.232276916504,"Closed",0,1991,"Diamond Lands","Logs","Lumber",NA,"Red Bluff","CA",40.165498,40.1658058166504,-122.231812,-122.232276916504,1,NA,"Sawmill",1,NA
159,"Eel River (Redcrest)          ","1","Regular             ","1","Merchantable   ","N","N",40.3974990844727,-123.940773010254,"Closed",0,2001,NA,"Logs","Lumber",NA,"Redcrest","CA",40.397451,40.3974990844727,-123.940738,-123.940773010254,1,NA,"Sawmill",1,NA
160,"Butler Forest Products        ","1","Regular             ","1","Merchantable   ","N","N",40.5006065368652,-122.450302124023,"Closed",0,1997,NA,"Logs","Lumber",NA,"Redding","CA",40.500658,40.5006065368652,-122.450707,-122.450302124023,1,NA,"Sawmill",1,NA
161,"Heron Mills                   ","1","Regular             ","1","Merchantable   ","N","N",40.5874137878418,-122.391716003418,"Closed",0,1975,NA,"Logs",NA,NA,"Redding","CA",40.587103,40.5874137878418,-122.3915,-122.391716003418,1,NA,"Sawmill",1,NA
162,"Redding Power                 ","1","Regular             ","1","Merchantable   ","N","N",40.5101661682129,-122.423004150391,"Closed",0,1992,NA,"Logs","Lumber",NA,"Redding","CA",40.509517,40.5101661682129,-122.424433,-122.423004150391,1,NA,"Sawmill",1,NA
163,"Wisconsin-California          ","1","Regular             ","1","Merchantable   ","N","N",40.5029144287109,-122.374458312988,"Closed",0,2003,NA,"Logs","Lumber",NA,"Redding","CA",40.503613,40.5029144287109,-122.374736,-122.374458312988,1,NA,"Sawmill",1,NA
164,"Golden Bear Forest Products   ","1","Regular             ","1","Merchantable   ","N","N",34.0885467529297,-117.19172668457,"Closed",0,1987,"Big Bear Timber Company","Logs",NA,NA,"Redlands","CA",34.088776,34.0885467529297,-117.189339,-117.19172668457,1,NA,"Sawmill",1,NA
165,"Hamson Lumber Company         ","1","Regular             ","1","Merchantable   ","N","N",39.2690048217773,-123.222358703613,"Closed",0,1980,NA,"Logs",NA,NA,"Redwood Valley","CA",39.269241,39.2690048217773,-123.222445,-123.222358703613,1,NA,"Sawmill",1,NA
169,"Carolina California Plywood (S","1","Regular             ","1","Merchantable   ","N","N",40.8845405578613,-123.599784851074,"Closed",0,1977,NA,"Logs",NA,NA,"Salyer","CA",40.884553,40.8845405578613,-123.600023,-123.599784851074,1,NA,"Sawmill",1,NA
171,"Beaver Lumber                 ","1","Regular             ","1","Merchantable   ","N","N",37.3602256774902,-121.943405151367,"Closed",0,1976,NA,"Logs",NA,NA,"Santa Clara","CA",37.360778,37.3602256774902,-121.94316,-121.943405151367,1,NA,"Sawmill",1,NA
172,"Holstrom Lumber               ","1","Regular             ","1","Merchantable   ","N","N",39.6246604919434,-120.435699462891,"Closed",0,1987,NA,"Logs",NA,NA,"Sattley","CA",39.624336,39.6246604919434,-120.435078,-120.435699462891,1,NA,"Sawmill",1,NA
173,"Sonoma Pacific                ","1","Regular             ","1","Merchantable   ","N","N",38.2456550598145,-122.445152282715,"Closed",0,1987,NA,"Logs",NA,NA,"Schellville","CA",38.245964,38.2456550598145,-122.445181,-122.445152282715,1,NA,"Sawmill",1,NA
175,"Holmes Lumber Company         ","1","Regular             ","1","Merchantable   ","N","N",37.047737121582,-122.032508850098,"Closed",0,1979,"Standard Lumber Mills","Logs",NA,NA,"Scotts Valley","CA",37.047871,37.047737121582,-122.031879,-122.032508850098,1,NA,"Sawmill",1,NA
177,"Diebold Mills                 ","1","Regular             ","1","Merchantable   ","N","N",41.7904853820801,-124.187744140625,"Closed",0,1971,NA,"Logs",NA,NA,"Smith River","CA",41.790809,41.7904853820801,-124.187742,-124.187744140625,1,NA,"Sawmill",1,NA
178,"Simonson Lumber-Logging Compan","1","Regular             ","1","Merchantable   ","N","N",41.9270324707031,-124.141593933105,"Closed",0,1983,NA,"Logs",NA,NA,"Smith River","CA",41.92688,41.9270324707031,-124.14166,-124.141593933105,1,NA,"Sawmill",1,NA
179,"Placerville Lumber Company    ","1","Regular             ","1","Merchantable   ","N","N",38.7383232116699,-120.752098083496,"Closed",0,1972,NA,"Logs",NA,NA,"Smithflat","CA",38.738067,38.7383232116699,-120.752848,-120.752098083496,1,NA,"Sawmill",1,NA
180,"Redwood Empire                ","1","Regular             ","1","Merchantable   ","N","N",36.4162216186523,-121.316139221191,"Closed",0,1992,"Sequoia Forest Products","Logs","Lumber",NA,"Soledad","CA",36.416918,36.4162216186523,-121.315902,-121.316139221191,1,NA,"Sawmill",1,NA
181,"Deutschman Lumber Co.         ","1","Regular             ","1","Merchantable   ","N","N",38.0028839111328,-120.263069152832,"Closed",0,1999,NA,"Logs","Lumber",NA,"Sonora","CA",38.002344,38.0028839111328,-120.263451,-120.263069152832,1,NA,"Sawmill",1,NA
182,"Hatler and Company- Vernon E. ","1","Regular             ","1","Merchantable   ","N","N",38.0435371398926,-120.344520568848,"Closed",0,1986,NA,"Logs",NA,NA,"Sonora","CA",38.043786,38.0435371398926,-120.344941,-120.344520568848,1,NA,"Sawmill",1,NA
